call_trace_v4,fs,O1,64,nongoal,Failed,1.4
call_trace_v4,fs,O2,32,goal,Passed,1.33
call_trace_v4,fs,O2,32,nongoal,Failed,1.17
call_trace_v4,fs,O2,64,goal,Passed,1.35
call_trace_v4,fs,O2,64,nongoal,Passed,1.31
call_trace_v4,sp,O0,32,goal,Passed,2.35
call_trace_v4,sp,O0,32,nongoal,SegFault,5.08
call_trace_v4,sp,O0,64,goal,Passed,2.25
call_trace_v4,sp,O0,64,nongoal,SAborted,57.85
call_trace_v4,sp,O1,32,goal,Passed,1.79
call_trace_v4,sp,O1,32,nongoal,Passed,2.16
call_trace_v4,sp,O1,64,goal,Passed,1.78
call_trace_v4,sp,O1,64,nongoal,Passed,1.51
call_trace_v4,sp,O2,32,goal,Passed,1.91
call_trace_v4,sp,O2,32,nongoal,Passed,1.6
call_trace_v4,sp,O2,64,goal,Passed,1.84
call_trace_v4,sp,O2,64,nongoal,Passed,1.89
call_trace_v4,wp,O0,32,goal,Passed,1.63
call_trace_v4,wp,O0,32,nongoal,Passed,1.32
call_trace_v4,wp,O0,64,goal,Passed,1.71
call_trace_v4,wp,O0,64,nongoal,Passed,1.89
call_trace_v4,wp,O1,32,goal,Passed,1.5
call_trace_v4,wp,O1,32,nongoal,Passed,1.32
call_trace_v4,wp,O1,64,goal,Passed,1.62
call_trace_v4,wp,O1,64,nongoal,Passed,1.55
call_trace_v4,wp,O2,32,goal,Passed,1.68
call_trace_v4,wp,O2,32,nongoal,Passed,1.22
call_trace_v4,wp,O2,64,goal,Passed,1.52
call_trace_v4,wp,O2,64,nongoal,Passed,1.46
call_trace_v5,fs,O0,32,goal,Passed,1.11
call_trace_v5,fs,O0,32,nongoal,Failed,1.36
call_trace_v5,fs,O0,64,goal,Passed,1.63
call_trace_v5,fs,O0,64,nongoal,Failed,1.38
call_trace_v5,fs,O1,32,goal,Passed,1.59
call_trace_v5,fs,O1,32,nongoal,Passed,1.36
call_trace_v5,fs,O1,64,goal,Passed,1.57
call_trace_v5,fs,O1,64,nongoal,Failed,1.32
call_trace_v5,fs,O2,32,goal,Passed,1.48
call_trace_v5,fs,O2,32,nongoal,Passed,1.44
call_trace_v5,fs,O2,64,goal,Passed,1.59
call_trace_v5,fs,O2,64,nongoal,Passed,1.51
call_trace_v5,sp,O0,32,goal,Passed,61.93
call_trace_v5,sp,O0,32,nongoal,SAborted,8.57
call_trace_v5,sp,O0,64,goal,Passed,142.73
call_trace_v5,sp,O0,64,nongoal,Passed,31.02
call_trace_v5,sp,O1,32,goal,Passed,1.46
call_trace_v5,sp,O1,32,nongoal,Passed,1.72
call_trace_v5,sp,O1,64,goal,Passed,2.13
call_trace_v5,sp,O1,64,nongoal,Passed,1.58
call_trace_v5,sp,O2,32,goal,Passed,1.71
call_trace_v5,sp,O2,32,nongoal,Passed,1.45
call_trace_v5,sp,O2,64,goal,Passed,1.51
call_trace_v5,sp,O2,64,nongoal,Passed,1.83
call_trace_v5,wp,O0,32,goal,Passed,2.02
call_trace_v5,wp,O0,32,nongoal,Passed,1.82
call_trace_v5,wp,O0,64,goal,Passed,1.92
call_trace_v5,wp,O0,64,nongoal,Passed,1.86
call_trace_v5,wp,O1,32,goal,Passed,1.41
call_trace_v5,wp,O1,32,nongoal,Passed,1.36
call_trace_v5,wp,O1,64,goal,Passed,1.58
call_trace_v5,wp,O1,64,nongoal,Passed,1.57
call_trace_v5,wp,O2,32,goal,Passed,1.3
call_trace_v5,wp,O2,32,nongoal,Passed,1.36
call_trace_v5,wp,O2,64,goal,Passed,1.39
call_trace_v5,wp,O2,64,nongoal,Passed,1.55
call_trace_v6,fs,O0,32,goal,Passed,1.08
call_trace_v6,fs,O0,32,nongoal,Passed,1.56
call_trace_v6,fs,O0,64,goal,Passed,1.51
call_trace_v6,fs,O0,64,nongoal,Failed,1.51
